severity,graphicId,displayName,usage,maps,impact,category,semanticSuggested,semanticConfidence,visualCategory,visualConfidence,familySupport,neighborSupport,remasterEligible,remasterPriority,hasPreview,classicAssetPath,sourceTexturePath,sourceExt,sourceExists,sourceLoadsAsTexture,cropValid,cropInsideTexture,fallbackCandidates,issues,classificationReason,remasterReason
"OK",16407,"GRH 16407 (tex_5114.png)",2,1,27,"Grass","Grass",0.953,"Grass",1.000,0.534,0.667,1,26,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_16407.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5114.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",17056,"GRH 17056 (tex_5041.png)",2,1,27,"Transition","Transition",0.904,"Transition",0.904,1.000,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_17056.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5041.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",18952,"GRH 18952 (tex_5114.png)",2,1,27,"Transition","Transition",0.824,"Transition",0.824,0.534,1.000,1,22,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_18952.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5114.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61088,"GRH 61088 (tex_5087.png)",2,1,27,"Floor","Floor",0.855,"Floor",1.000,0.624,0.750,1,23,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61088.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61092,"GRH 61092 (tex_5087.png)",2,1,27,"Floor","Floor",0.855,"Floor",1.000,0.624,0.750,1,23,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61092.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61096,"GRH 61096 (tex_5087.png)",2,1,27,"Floor","Floor",0.822,"Floor",1.000,0.624,0.500,1,22,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61096.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",85316,"GRH 85316 (tex_6684.png)",2,1,27,"Transition","Transition",0.860,"Transition",0.860,0.879,0.538,1,23,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_85316.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6684.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",85326,"GRH 85326 (tex_6684.png)",2,1,27,"Transition","Transition",0.860,"Transition",0.860,0.879,0.538,1,23,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_85326.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6684.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",736,"GRH 736 (tex_5133.png)",1,1,26,"Floor","Floor",0.911,"Dirt",1.000,0.967,0.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_736.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",835,"GRH 835 (tex_5133.png)",1,1,26,"Floor","Floor",0.911,"Dirt",1.000,0.967,0.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_835.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1134,"GRH 1134 (tex_5133.png)",1,1,26,"Floor","Floor",0.911,"Dirt",1.000,0.967,0.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1134.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1220,"GRH 1220 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1220.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1221,"GRH 1221 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1221.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1222,"GRH 1222 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1222.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1223,"GRH 1223 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1223.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1224,"GRH 1224 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1224.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1225,"GRH 1225 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1225.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1226,"GRH 1226 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1226.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1227,"GRH 1227 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1227.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1228,"GRH 1228 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1228.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1229,"GRH 1229 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1229.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1230,"GRH 1230 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1230.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1231,"GRH 1231 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1231.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1232,"GRH 1232 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1232.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1233,"GRH 1233 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1233.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1234,"GRH 1234 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1234.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1235,"GRH 1235 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1235.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1435,"GRH 1435 (tex_5133.png)",1,1,26,"Transition","Transition",0.885,"Transition",0.885,0.967,0.000,1,23,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1435.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1574,"GRH 1574 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1574.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1575,"GRH 1575 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1575.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1576,"GRH 1576 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1576.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1577,"GRH 1577 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1577.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1578,"GRH 1578 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1578.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1579,"GRH 1579 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1579.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1580,"GRH 1580 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1580.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1581,"GRH 1581 (tex_5133.png)",1,1,26,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1581.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",5698,"GRH 5698 (tex_5089.png)",1,1,26,"Transition","Transition",0.876,"Transition",0.876,1.000,0.000,1,23,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_5698.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5089.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",5699,"GRH 5699 (tex_5089.png)",1,1,26,"Transition","Transition",0.843,"Transition",0.843,1.000,0.000,1,22,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_5699.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5089.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",5700,"GRH 5700 (tex_5089.png)",1,1,26,"Transition","Transition",0.822,"Transition",0.822,1.000,0.000,1,21,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_5700.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5089.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",5701,"GRH 5701 (tex_5089.png)",1,1,26,"Transition","Transition",0.874,"Transition",0.874,1.000,0.000,1,23,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_5701.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5089.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6024,"GRH 6024 (tex_6000.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,0.968,0.750,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6024.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6025,"GRH 6025 (tex_6000.png)",1,1,26,"Floor","Floor",0.912,"Floor",1.000,0.968,0.500,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6025.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6026,"GRH 6026 (tex_6000.png)",1,1,26,"Floor","Floor",0.912,"Floor",1.000,0.968,0.500,1,24,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6026.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6027,"GRH 6027 (tex_6000.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,0.968,0.750,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6027.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6028,"GRH 6028 (tex_6000.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,0.968,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6028.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6029,"GRH 6029 (tex_6000.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,0.968,0.750,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6029.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6030,"GRH 6030 (tex_6000.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,0.968,0.750,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6030.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6031,"GRH 6031 (tex_6000.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,0.968,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6031.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6128,"GRH 6128 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6128.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6129,"GRH 6129 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6129.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6130,"GRH 6130 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6130.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6131,"GRH 6131 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6131.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6132,"GRH 6132 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6132.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6133,"GRH 6133 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6133.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6134,"GRH 6134 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6134.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6135,"GRH 6135 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6135.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6136,"GRH 6136 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6136.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6137,"GRH 6137 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6137.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6138,"GRH 6138 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6138.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6139,"GRH 6139 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6139.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6140,"GRH 6140 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6140.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6141,"GRH 6141 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6141.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6142,"GRH 6142 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6142.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6143,"GRH 6143 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6143.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6160,"GRH 6160 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6160.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6161,"GRH 6161 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6161.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6162,"GRH 6162 (tex_6002.png)",1,1,26,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,25,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6162.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6002.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
